SessionID,Severity,Code,Name,Description,ParentFile,Line,Column,Code Unit Database,Code Unit Schema,Code Unit Package,Code Unit Name,Code Unit Id,Code Unit,Code Unit Size,SourceLanguage,MigrationID
d51cdf6f-9d15-453e-ba54-f4159df3958b,Low,SSC-EWI-TS0077,Collation Not Supported,COLLATION Albanian_BIN NOT SUPPORTED,tastybytesdb/tastybytes/table/country.sql,6,31,TastyBytesDB,TastyBytes,N/A,Country,TastyBytesDB.TastyBytes.Country,CREATE TABLE,XS,Transact,JmWeAWK07nK+5zZKD9nimA==
d51cdf6f-9d15-453e-ba54-f4159df3958b,None,SSC-FDM-0012,Constraint Name in some constraints is not Supported,CONSTRAINT NAME 'DF__MenuItem__Create__49C3F6B7' IN DEFAULT EXPRESSION CONSTRAINT IS NOT SUPPORTED IN SNOWFLAKE,tastybytesdb/tastybytes/table/menuitem.sql,16,33,TastyBytesDB,TastyBytes,N/A,MenuItem,TastyBytesDB.TastyBytes.MenuItem,CREATE TABLE,XS,Transact,JmWeAWK07nK+5zZKD9nimA==
d51cdf6f-9d15-453e-ba54-f4159df3958b,None,SSC-FDM-TS0046,Rowversion/timestamp data type auto-generates unique values on INSERT and UPDATE in SQL Server. This behavior is not replicated in Snowflake BINARY(8).,ROWVERSION/TIMESTAMP DATA TYPE AUTO-GENERATES UNIQUE VALUES ON INSERT AND UPDATE IN SQL SERVER. THIS BEHAVIOR IS NOT REPLICATED IN SNOWFLAKE BINARY(8).,tastybytesdb/tastybytes/table/menuitem.sql,15,12,TastyBytesDB,TastyBytes,N/A,MenuItem,TastyBytesDB.TastyBytes.MenuItem,CREATE TABLE,XS,Transact,JmWeAWK07nK+5zZKD9nimA==
d51cdf6f-9d15-453e-ba54-f4159df3958b,None,SSC-FDM-TS0002,Some Collate Specifier Value Is Not Supported,COLLATION FOR VALUE CP1 NOT SUPPORTED,tastybytesdb/tastybytes/table/menuitem.sql,8,35,TastyBytesDB,TastyBytes,N/A,MenuItem,TastyBytesDB.TastyBytes.MenuItem,CREATE TABLE,XS,Transact,JmWeAWK07nK+5zZKD9nimA==
d51cdf6f-9d15-453e-ba54-f4159df3958b,None,SSC-PRF-0002,Case insensitive columns can decrease performance of queries,CASE INSENSITIVE COLUMNS CAN DECREASE THE PERFORMANCE OF QUERIES,tastybytesdb/tastybytes/table/menuitem.sql,8,35,TastyBytesDB,TastyBytes,N/A,MenuItem,TastyBytesDB.TastyBytes.MenuItem,CREATE TABLE,XS,Transact,JmWeAWK07nK+5zZKD9nimA==
d51cdf6f-9d15-453e-ba54-f4159df3958b,None,SSC-FDM-TS0002,Some Collate Specifier Value Is Not Supported,COLLATION FOR VALUE CP1 NOT SUPPORTED,tastybytesdb/tastybytes/table/menuitem.sql,7,28,TastyBytesDB,TastyBytes,N/A,MenuItem,TastyBytesDB.TastyBytes.MenuItem,CREATE TABLE,XS,Transact,JmWeAWK07nK+5zZKD9nimA==
d51cdf6f-9d15-453e-ba54-f4159df3958b,None,SSC-PRF-0002,Case insensitive columns can decrease performance of queries,CASE INSENSITIVE COLUMNS CAN DECREASE THE PERFORMANCE OF QUERIES,tastybytesdb/tastybytes/table/menuitem.sql,7,28,TastyBytesDB,TastyBytes,N/A,MenuItem,TastyBytesDB.TastyBytes.MenuItem,CREATE TABLE,XS,Transact,JmWeAWK07nK+5zZKD9nimA==
d51cdf6f-9d15-453e-ba54-f4159df3958b,None,SSC-FDM-0012,Constraint Name in some constraints is not Supported,CONSTRAINT NAME 'DF__City__CreatedAt__3B75D760' IN DEFAULT EXPRESSION CONSTRAINT IS NOT SUPPORTED IN SNOWFLAKE,tastybytesdb/tastybytes/table/city.sql,12,33,TastyBytesDB,TastyBytes,N/A,City,TastyBytesDB.TastyBytes.City,CREATE TABLE,XS,Transact,JmWeAWK07nK+5zZKD9nimA==
d51cdf6f-9d15-453e-ba54-f4159df3958b,None,SSC-FDM-TS0002,Some Collate Specifier Value Is Not Supported,COLLATION FOR VALUE CP1 NOT SUPPORTED,tastybytesdb/tastybytes/table/city.sql,8,33,TastyBytesDB,TastyBytes,N/A,City,TastyBytesDB.TastyBytes.City,CREATE TABLE,XS,Transact,JmWeAWK07nK+5zZKD9nimA==
d51cdf6f-9d15-453e-ba54-f4159df3958b,None,SSC-PRF-0002,Case insensitive columns can decrease performance of queries,CASE INSENSITIVE COLUMNS CAN DECREASE THE PERFORMANCE OF QUERIES,tastybytesdb/tastybytes/table/city.sql,8,33,TastyBytesDB,TastyBytes,N/A,City,TastyBytesDB.TastyBytes.City,CREATE TABLE,XS,Transact,JmWeAWK07nK+5zZKD9nimA==
d51cdf6f-9d15-453e-ba54-f4159df3958b,None,SSC-FDM-TS0002,Some Collate Specifier Value Is Not Supported,COLLATION FOR VALUE CP1 NOT SUPPORTED,tastybytesdb/tastybytes/table/city.sql,6,28,TastyBytesDB,TastyBytes,N/A,City,TastyBytesDB.TastyBytes.City,CREATE TABLE,XS,Transact,JmWeAWK07nK+5zZKD9nimA==
d51cdf6f-9d15-453e-ba54-f4159df3958b,None,SSC-PRF-0002,Case insensitive columns can decrease performance of queries,CASE INSENSITIVE COLUMNS CAN DECREASE THE PERFORMANCE OF QUERIES,tastybytesdb/tastybytes/table/city.sql,6,28,TastyBytesDB,TastyBytes,N/A,City,TastyBytesDB.TastyBytes.City,CREATE TABLE,XS,Transact,JmWeAWK07nK+5zZKD9nimA==
d51cdf6f-9d15-453e-ba54-f4159df3958b,Medium,SSC-EWI-0021,Syntax not supported in Snowflake,INVOCATION OF 'PUBLIC.PATINDEX_UDF' HELPER INSIDE A SNOWSCRIPT UDF NOT SUPPORTED IN SNOWFLAKE,tastybytesdb/tastybytes/function/fn_formatphonenumber.sql,19,46,TastyBytesDB,TastyBytes,N/A,fn_FormatPhoneNumber(VARCHAR),TastyBytesDB.TastyBytes.fn_FormatPhoneNumber(VARCHAR),CREATE FUNCTION,XS,Transact,JmWeAWK07nK+5zZKD9nimA==
d51cdf6f-9d15-453e-ba54-f4159df3958b,Medium,SSC-EWI-0021,Syntax not supported in Snowflake,INVOCATION OF 'PUBLIC.PATINDEX_UDF' HELPER INSIDE A SNOWSCRIPT UDF NOT SUPPORTED IN SNOWFLAKE,tastybytesdb/tastybytes/function/fn_formatphonenumber.sql,18,11,TastyBytesDB,TastyBytes,N/A,fn_FormatPhoneNumber(VARCHAR),TastyBytesDB.TastyBytes.fn_FormatPhoneNumber(VARCHAR),CREATE FUNCTION,XS,Transact,JmWeAWK07nK+5zZKD9nimA==
d51cdf6f-9d15-453e-ba54-f4159df3958b,None,SSC-FDM-0012,Constraint Name in some constraints is not Supported,CONSTRAINT NAME 'DF__Menu__CreatedAt__44FF419A' IN DEFAULT EXPRESSION CONSTRAINT IS NOT SUPPORTED IN SNOWFLAKE,tastybytesdb/tastybytes/table/menu.sql,14,33,TastyBytesDB,TastyBytes,N/A,Menu,TastyBytesDB.TastyBytes.Menu,CREATE TABLE,XS,Transact,JmWeAWK07nK+5zZKD9nimA==
d51cdf6f-9d15-453e-ba54-f4159df3958b,None,SSC-FDM-0012,Constraint Name in some constraints is not Supported,CONSTRAINT NAME 'DF__Menu__EffectiveF__440B1D61' IN DEFAULT EXPRESSION CONSTRAINT IS NOT SUPPORTED IN SNOWFLAKE,tastybytesdb/tastybytes/table/menu.sql,12,33,TastyBytesDB,TastyBytes,N/A,Menu,TastyBytesDB.TastyBytes.Menu,CREATE TABLE,XS,Transact,JmWeAWK07nK+5zZKD9nimA==
d51cdf6f-9d15-453e-ba54-f4159df3958b,None,SSC-FDM-0012,Constraint Name in some constraints is not Supported,CONSTRAINT NAME 'DF__Menu__BasePriceT__4222D4EF' IN DEFAULT EXPRESSION CONSTRAINT IS NOT SUPPORTED IN SNOWFLAKE,tastybytesdb/tastybytes/table/menu.sql,10,34,TastyBytesDB,TastyBytes,N/A,Menu,TastyBytesDB.TastyBytes.Menu,CREATE TABLE,XS,Transact,JmWeAWK07nK+5zZKD9nimA==
d51cdf6f-9d15-453e-ba54-f4159df3958b,None,SSC-FDM-TS0002,Some Collate Specifier Value Is Not Supported,COLLATION FOR VALUE CP1 NOT SUPPORTED,tastybytesdb/tastybytes/table/menu.sql,9,27,TastyBytesDB,TastyBytes,N/A,Menu,TastyBytesDB.TastyBytes.Menu,CREATE TABLE,XS,Transact,JmWeAWK07nK+5zZKD9nimA==
d51cdf6f-9d15-453e-ba54-f4159df3958b,None,SSC-PRF-0002,Case insensitive columns can decrease performance of queries,CASE INSENSITIVE COLUMNS CAN DECREASE THE PERFORMANCE OF QUERIES,tastybytesdb/tastybytes/table/menu.sql,9,27,TastyBytesDB,TastyBytes,N/A,Menu,TastyBytesDB.TastyBytes.Menu,CREATE TABLE,XS,Transact,JmWeAWK07nK+5zZKD9nimA==
d51cdf6f-9d15-453e-ba54-f4159df3958b,None,SSC-FDM-TS0002,Some Collate Specifier Value Is Not Supported,COLLATION FOR VALUE CP1 NOT SUPPORTED,tastybytesdb/tastybytes/table/menu.sql,8,31,TastyBytesDB,TastyBytes,N/A,Menu,TastyBytesDB.TastyBytes.Menu,CREATE TABLE,XS,Transact,JmWeAWK07nK+5zZKD9nimA==
